3.5989,-1.8618,142.77
3.5789,-1.8818,61.436
3.0115,1.9801,178.26
-3.8062,-3.2815,160.21
2.9609,1.9995,242.97
2.9975,1.9898,10.226
-2.8084,3.1475,166.2
3.0499,2.0227,136.32
-2.7963,3.0688,154.77
-3.799,-3.2613,17.994
3.0288,1.9844,122.4
2.9808,1.9853,159.26
3.0108,2.0282,183.26
2.9877,2.0306,156.85
-2.7753,3.1472,57.907
2.9711,2.0018,179.02
3.5711,-1.8416,101.58
3.0101,1.9303,284.34
-2.7758,3.122,5.9655
3.0493,1.9989,167.79
-3.8007,-3.2511,114.67
3.5424,-1.8291,236.07
3.5752,-1.8135,22.028
3.5764,-1.8323,119.95
3.0297,1.948,155.86
-2.7988,3.1636,98.854
3.5723,-1.8578,183.74
3.5727,-1.9074,52.101
-2.7543,3.1573,180.66
-3.775,-3.2661,65.233
-3.7681,-3.2505,345.5
3.5944,-1.8048,3.0109
-3.7686,-3.2785,166.8
3.5871,-1.8109,104.82
3.0086,1.962,173.88
2.9936,1.9419,33.67
-3.7659,-3.2805,114.2
-3.7686,-3.2341,156.48
-3.7604,-3.2837,44.037
-2.8221,3.0745,227.25
2.9637,2.0045,44.967
-2.8425,3.1081,181.27
3.6137,-1.8275,46.365
3.6061,-1.9097,689.15
-2.8252,3.1696,3.4333
3.5665,-1.8818,162.43
2.9778,2.0651,103.07
2.9536,1.9538,96.569
2.997,2.0065,56.109
2.9901,1.9981,105.44
