2.2359,1.5777,0.073548
2.1449,1.5308,-0.34286
2.1717,1.5686,-0.0081581
2.1897,1.6042,-0.032424
2.1833,1.5522,2.8319e-08
2.2278,1.5557,0.49758
2.2073,1.5441,-3.8281e-09
2.1765,1.5545,-0.76884
2.2493,1.5806,-5.3016e-08
2.1799,1.5956,0.038185
2.1655,1.5761,-0.024761
2.1806,1.5969,-0.99667
2.2088,1.5522,-0.00010852
2.1941,1.6232,1.81e-07
2.173,1.5607,-0.0046395
2.2113,1.5601,-0.0097096
2.1957,1.5484,-0.027815
2.229,1.5484,-4.5585e-13
2.2111,1.537,0.38446
2.1878,1.6023,-5.0775e-08
2.2016,1.5612,-1.3321
2.2144,1.5487,-2.2442e-08
2.2154,1.5466,0.27883
2.2014,1.5669,-0.40629
2.1624,1.5685,-0.65128
2.2039,1.5597,-7.6907e-05
2.1877,1.5763,2.6228e-15
2.2153,1.601,1.8464e-05
2.2268,1.5562,-0.018242
2.215,1.5627,-0.12608
2.1794,1.5811,-1.3353e-13
2.1809,1.552,0.27511
2.1686,1.545,-0.0025923
2.1893,1.5984,-1.1157
2.1847,1.576,-1.5846e-08
2.1936,1.5646,0.00015952
2.2368,1.5659,-0.045429
2.1779,1.5682,-0.70135
2.1861,1.5868,-0.0016237
2.1758,1.6122,-1.9931e-21
2.2012,1.5775,3.4403e-06
2.1886,1.5591,-0.032188
2.223,1.5875,-0.6559
2.1879,1.578,-1.7725e-13
2.2036,1.5576,0.52851
2.1931,1.5928,-0.26216
2.2083,1.5368,-0.39329
2.1922,1.5819,-2.9172e-06
2.239,1.5422,0.20415
2.2132,1.5694,-3.2642e-06
