0.097413,0.051136,0.0053945
-0.044656,0.050668,0.0016392
-6.2543,8.8256,0.030572
9.372,4.4859,0.028843
-0.04221,-0.021854,0.0010106
-3.116,-4.4286,0.0077084
-6.2722,8.8477,0.029828
9.4601,4.5065,0.029085
3.153,-4.4046,0.0077669
3.1137,-4.4565,0.0078243
-6.8604,-8.962,0.19506
-9.4354,4.4633,0.027398
6.2112,0.03798,0.012597
3.1588,-4.4115,0.0077548
0.0047003,-8.9024,0.019894
-9.4451,4.4221,0.027506
6.2666,-0.060815,0.01088
3.131,-4.3989,0.0078276
-6.2689,-0.011269,0.0099582
-6.2668,8.9775,0.032206
9.4308,4.3926,0.027709
6.3224,-0.019607,0.01086
-3.091,-4.531,0.010738
-6.0965,-8.2864,0.13076
-9.3978,4.479,0.027786
6.2254,-0.009129,0.011378
0.010548,0.046485,0.00059633
-6.4203,-7.9089,0.26241
-6.3026,8.9683,0.031926
9.3865,4.4111,0.027875
0.022181,-0.15748,0.0064445
-6.0962,-8.414,0.098598
-6.6336,-9.587,0.20784
9.417,4.3949,0.027604
3.1235,4.4646,0.0077044
-3.098,-4.4471,0.0082988
6.3054,-8.8579,0.029995
-9.4098,4.477,0.027549
-0.018572,-0.058887,0.00104
0.026436,0.036905,0.00069028
-3.1173,-4.4785,0.0080554
-6.3226,8.8879,0.03052
6.2548,0.018559,0.010269
3.1482,-4.5038,0.0084986
-3.121,-4.3824,0.0083641
-6.7758,-8.8355,0.15043
6.2905,8.8424,0.029937
3.1254,4.4485,0.0075286
-0.035318,-0.017211,0.000698
-6.2796,-8.8735,0.029587
