-6.2843,-8.8711,0.029602
9.4002,4.4463,0.027338
6.2882,0.0051223,0.0099041
0.010629,0.083742,0.0018108
-9.4031,-4.428,0.027296
-9.4442,4.4562,0.027496
6.2079,0.047437,0.013029
3.1305,-4.4135,0.0075976
-0.039691,0.051768,0.001458
-6.279,8.8544,0.029711
9.4151,4.4881,0.027756
6.3067,-0.010854,0.01025
-3.0749,-4.4162,0.0096392
-6.2714,-8.8454,0.02987
6.5325,8.71,0.06804
6.2889,-0.032441,0.010167
-0.0099285,-0.065091,0.0011093
-9.4407,-4.5112,0.028663
-6.3203,8.8082,0.031575
6.3232,8.4994,0.065917
3.1677,4.4014,0.0081247
-3.1034,-4.5046,0.0091613
-0.044772,0.0049746,0.0010088
9.4562,4.5016,0.028777
3.1855,4.4258,0.0084721
-0.024756,-0.040586,0.00071864
-6.2969,0.0036616,0.01001
9.423,4.4029,0.027446
6.1332,8.905,0.040548
-0.0011471,0.016383,6.7824e-05
-3.1288,-4.4147,0.0075996
7.4039,9.0763,0.60318
3.1664,4.3621,0.0092033
-3.0957,-4.5561,0.011836
-6.26,-0.021416,0.010181
-9.4399,-4.3987,0.027716
6.2975,8.4614,0.07259
3.1817,4.4027,0.0085852
-6.2792,0.031342,0.010111
-6.2314,-8.9209,0.031252
6.8407,8.2245,0.27111
6.2705,0.042789,0.010368
3.1135,-4.4175,0.0078585
-6.304,-8.7918,0.03168
6.8687,10,0.44895
3.1439,4.4492,0.0074322
-0.037545,-0.09706,0.00306
-3.1171,-4.4758,0.0080065
-6.3262,-8.8613,0.030711
6.2803,8.869,0.0296
