3.1598,-4.4248,0.0076391
6.2716,-8.8545,0.029745
-6.3377,8.8424,0.031543
9.4211,4.4284,0.027151
3.1135,4.5094,0.0090078
3.1745,-4.5189,0.0096098
-6.2565,-8.9081,0.030106
-9.4346,4.4535,0.027287
6.2483,0.033641,0.010652
3.106,-4.4461,0.0079884
-2.9537,-4.2718,0.031516
-6.3264,8.9143,0.03101
9.4384,4.3759,0.028271
3.2066,-4.4747,0.0099443
6.2912,-8.8585,0.02973
-6.2645,-8.9161,0.03009
6.2392,0.037729,0.011056
6.3019,0.013181,0.010147
-3.1981,-3.9347,0.071797
-3.2166,-4.725,0.030754
-9.4388,4.4772,0.027676
3.1746,4.4478,0.0080174
0.055691,0.069464,0.0027565
-2.3453,-4.8074,0.33087
-6.2967,8.8702,0.029733
9.3891,4.5266,0.029547
-0.010185,-0.13118,0.0043547
-3.5509,-3.8045,0.18126
-6.2741,-8.9298,0.030301
9.4067,4.3733,0.028276
6.2193,0.065493,0.012783
0.0069931,-0.0083776,4.2027e-05
-6.2985,-8.8855,0.029773
-6.2622,8.8641,0.029784
6.3426,0.0021338,0.011823
0.060108,-0.098992,0.0042537
0.0014443,-8.8555,0.019835
-6.2592,-8.8472,0.030021
9.3973,4.4569,0.027471
3.1141,4.4862,0.0083044
-2.4889,-4.6758,0.22329
-9.4113,-4.4415,0.027166
6.2716,8.8798,0.029622
3.1791,4.4206,0.0082375
0.0060626,0.04504,0.00052598
-2.7324,-5.2586,0.23978
6.2998,8.8887,0.029814
3.155,4.4658,0.0076968
0.035664,0.060915,0.0015641
-3.1374,-4.4406,0.0074007
