1,60,-0.50333,-0.0066667,0.10668
2,31,-0.50333,-0.0066667,0.10668
3,24,-0.50333,-0.0066667,0.10668
4,14,-0.50333,-0.0066667,0.10668
5,13,-0.50333,-0.0066667,0.10668
6,9,-0.50333,-0.0066667,0.10668
7,10,-0.50333,-0.0066667,0.10668
8,7,-0.50333,-0.0066667,0.10668
9,3,-0.50333,-0.0066667,0.10668
10,5,-0.50333,-0.0066667,0.10668
11,5,-0.50333,-0.0066667,0.10668
12,0,-0.50333,-0.0066667,0.10668
13,2,-0.50333,-0.0066667,0.10668
14,4,-0.50333,-0.0066667,0.10668
15,5,-0.50333,-0.0066667,0.10668
16,2,-0.50333,-0.0066667,0.10668
17,4,-0.50333,-0.0066667,0.10668
18,0,-0.50333,-0.0066667,0.10668
19,3,-0.50333,-0.0066667,0.10668
20,0,-0.50333,-0.0066667,0.10668
21,1,-0.50333,-0.0066667,0.10668
22,2,-0.52667,-0.01,0.23063
23,2,-0.52667,-0.01,0.23063
24,2,-0.53,-0.0066667,0.082123
25,0,-0.53,-0.0066667,0.082123
26,2,-0.53,-0.0066667,0.082123
27,0,-0.53,-0.0066667,0.082123
28,1,-0.55333,-0.0066667,0.13235
29,0,-0.55333,-0.0066667,0.13235
30,1,-0.55333,-0.0066667,0.13235
31,0,-0.55333,-0.0066667,0.13235
32,2,-0.55333,-0.0066667,0.13235
33,0,-0.55333,-0.0066667,0.13235
34,0,-0.55333,-0.0066667,0.13235
35,0,-0.55333,-0.0066667,0.13235
36,0,-0.55333,-0.0066667,0.13235
37,0,-0.55333,-0.0066667,0.13235
38,0,-0.55333,-0.0066667,0.13235
39,0,-0.55333,-0.0066667,0.13235
40,0,-0.55333,-0.0066667,0.13235
41,0,-0.55333,-0.0066667,0.13235
42,0,-0.55333,-0.0066667,0.13235
43,0,-0.55333,-0.0066667,0.13235
44,0,-0.55333,-0.0066667,0.13235
45,0,-0.55333,-0.0066667,0.13235
46,1,-0.58,-0.0033333,0.14279
47,0,-0.58,-0.0033333,0.14279
48,0,-0.58,-0.0033333,0.14279
49,1,-0.58,-0.0033333,0.14279
50,0,-0.58,-0.0033333,0.14279
51,0,-0.58,-0.0033333,0.14279
52,0,-0.58,-0.0033333,0.14279
53,0,-0.58,-0.0033333,0.14279
54,0,-0.58,-0.0033333,0.14279
55,1,-0.58,-0.0033333,0.14279
56,0,-0.58,-0.0033333,0.14279
57,0,-0.58,-0.0033333,0.14279
58,0,-0.58,-0.0033333,0.14279
59,0,-0.58,-0.0033333,0.14279
60,1,-0.58,-0.0033333,0.14279
61,0,-0.58,-0.0033333,0.14279
62,0,-0.58,-0.0033333,0.14279
63,1,-0.58,-0.0033333,0.14279
64,2,-0.58,-0.0033333,0.14279
65,0,-0.58,-0.0033333,0.14279
66,0,-0.58,-0.0033333,0.14279
67,1,-0.58,-0.0033333,0.14279
68,0,-0.58,-0.0033333,0.14279
69,0,-0.58,-0.0033333,0.14279
70,0,-0.58,-0.0033333,0.14279
71,0,-0.58,-0.0033333,0.14279
72,0,-0.58,-0.0033333,0.14279
73,0,-0.58,-0.0033333,0.14279
74,0,-0.58,-0.0033333,0.14279
75,0,-0.58,-0.0033333,0.14279
76,0,-0.58,-0.0033333,0.14279
77,1,-0.58,-0.0033333,0.14279
78,1,-0.58,-0.0033333,0.14279
79,1,-0.58,-0.0033333,0.14279
80,1,-0.58,-0.0033333,0.14279
81,1,-0.58,-0.0033333,0.14279
82,0,-0.58,-0.0033333,0.14279
83,1,-0.58,-0.0033333,0.14279
84,0,-0.58,-0.0033333,0.14279
85,0,-0.58,-0.0033333,0.14279
86,0,-0.58,-0.0033333,0.14279
87,0,-0.58,-0.0033333,0.14279
88,1,-0.58,-0.0033333,0.14279
89,0,-0.58,-0.0033333,0.14279
90,1,-0.58,-0.0033333,0.14279
91,0,-0.58,-0.0033333,0.14279
92,0,-0.58,-0.0033333,0.14279
93,0,-0.58,-0.0033333,0.14279
94,0,-0.58,-0.0033333,0.14279
95,0,-0.58,-0.0033333,0.14279
96,1,-0.58,-0.0033333,0.14279
97,0,-0.58,-0.0033333,0.14279
98,2,-0.58,-0.0033333,0.14279
99,0,-0.58,-0.0033333,0.14279
100,0,-0.58,-0.0033333,0.14279
101,1,-0.58,-0.0033333,0.14279
102,0,-0.58,-0.0033333,0.14279
103,0,-0.58,-0.0033333,0.14279
104,1,-0.58,-0.0033333,0.14279
105,0,-0.58,-0.0033333,0.14279
106,1,-0.58,-0.0033333,0.14279
107,0,-0.58,-0.0033333,0.14279
108,0,-0.58,-0.0033333,0.14279
109,1,-0.58,-0.0033333,0.14279
110,0,-0.58,-0.0033333,0.14279
111,0,-0.58,-0.0033333,0.14279
112,0,-0.58,-0.0033333,0.14279
113,0,-0.58,-0.0033333,0.14279
114,0,-0.58,-0.0033333,0.14279
115,0,-0.58,-0.0033333,0.14279
116,0,-0.58,-0.0033333,0.14279
117,0,-0.58,-0.0033333,0.14279
118,0,-0.58,-0.0033333,0.14279
119,0,-0.58,-0.0033333,0.14279
120,0,-0.58,-0.0033333,0.14279
121,0,-0.58,-0.0033333,0.14279
122,0,-0.58,-0.0033333,0.14279
123,2,-0.58,-0.0033333,0.14279
124,0,-0.58,-0.0033333,0.14279
125,0,-0.58,-0.0033333,0.14279
126,0,-0.58,-0.0033333,0.14279
127,0,-0.58,-0.0033333,0.14279
128,0,-0.58,-0.0033333,0.14279
129,0,-0.58,-0.0033333,0.14279
130,0,-0.58,-0.0033333,0.14279
131,0,-0.58,-0.0033333,0.14279
132,0,-0.58,-0.0033333,0.14279
133,0,-0.58,-0.0033333,0.14279
134,1,-0.59,-0.0033333,-0.12544
135,1,-0.59,-0.0033333,-0.12544
136,0,-0.59,-0.0033333,-0.12544
137,0,-0.59,-0.0033333,-0.12544
138,0,-0.59,-0.0033333,-0.12544
139,0,-0.59,-0.0033333,-0.12544
140,0,-0.59,-0.0033333,-0.12544
141,0,-0.59,-0.0033333,-0.12544
142,0,-0.59,-0.0033333,-0.12544
143,0,-0.59,-0.0033333,-0.12544
144,0,-0.59,-0.0033333,-0.12544
145,0,-0.59,-0.0033333,-0.12544
146,0,-0.59,-0.0033333,-0.12544
147,0,-0.59,-0.0033333,-0.12544
148,0,-0.59,-0.0033333,-0.12544
149,2,-0.59667,-0.0033333,0.15848
150,0,-0.59667,-0.0033333,0.15848
151,0,-0.59667,-0.0033333,0.15848
152,0,-0.59667,-0.0033333,0.15848
153,1,-0.59667,-0.0033333,0.15848
