0.11156,-0.71835,0.99752
-0.10132,0.71001,-0.026199
0.080368,-0.71892,2.2987
-0.093139,0.71667,0.85825
0.10898,-0.71851,-0.30747
-0.088965,0.72346,0.60133
-0.076203,0.72984,2.4398
-0.068429,0.7235,1.9724
0.078977,-0.70948,-0.67142
0.085854,-0.69159,2.6323
0.11849,-0.7239,0.62944
-0.091921,0.7062,2.4866
0.099059,-0.69969,-0.15392
-0.088341,0.72288,0.93568
0.098908,-0.7077,-0.12856
0.057647,-0.7125,2.2895
-0.10664,0.70203,0.90753
0.096611,-0.71252,-0.15757
-0.08025,0.71914,0.86944
0.11389,-0.70915,2.3215
-0.085021,0.71197,1.9571
-0.083726,0.71187,-0.48839
0.1242,-0.71609,2.308
0.084105,-0.69407,0.62429
-0.098141,0.70401,2.4515
0.10396,-0.71302,-0.044338
0.079215,-0.70615,0.97813
-0.13745,0.71796,-0.10415
-0.12221,0.71327,2.2619
0.090972,-0.7274,0.91269
-0.10869,0.72428,0.037563
-0.12073,0.7112,3.3267
-0.077015,0.72355,2.2474
-0.081071,0.71143,1.8893
0.086887,-0.70515,-0.30465
0.093581,-0.70935,2.1278
-0.11412,0.72544,0.74
0.1113,-0.71029,2.3754
-0.10264,0.70994,0.035141
-0.058615,0.71633,1.0951
0.10121,-0.70174,0.082613
0.067813,-0.71998,2.2296
0.060818,-0.69796,0.87074
-0.088396,0.71138,0.25547
0.080576,-0.71096,2.8404
0.093477,-0.72349,2.2367
0.082138,-0.70015,1.7733
-0.097443,0.72155,-0.135
0.093855,-0.71395,2.0579
-0.09516,0.70672,1.0105
