-0.10796,0.71602,2.4398
0.10005,-0.71399,1.9724
-0.085975,0.71597,-0.67142
0.088391,-0.71792,2.6323
-0.088685,0.71026,0.62944
0.10897,-0.72016,2.4866
-0.10185,0.7237,-0.15392
0.094312,-0.71067,0.93568
-0.10107,0.72565,-0.12856
0.09113,-0.70616,2.2895
-0.11323,0.73091,0.90753
-0.092664,0.71916,-0.15757
-0.11891,0.71454,0.86944
0.089963,-0.7076,2.3215
0.093409,-0.70472,1.9571
0.10568,-0.71023,-0.48839
-0.083495,0.72032,2.308
0.093995,-0.72135,0.62429
0.10091,-0.70722,2.4515
-0.096917,0.71109,-0.044338
-0.091573,0.70414,0.97813
-0.079038,0.70425,-0.10415
-0.1031,0.71314,2.2619
0.098174,-0.70201,0.91269
-0.097312,0.70261,0.037563
-0.082803,0.71359,3.3267
0.099817,-0.72725,2.2474
-0.062825,0.70894,1.8893
0.087233,-0.67893,-0.30465
0.10557,-0.72266,2.1278
0.10581,-0.73634,0.74
-0.1141,0.70588,2.3754
0.088851,-0.72289,0.035141
0.083551,-0.73983,1.0951
0.095724,-0.71399,0.082613
0.080548,-0.72054,2.2296
-0.091494,0.72125,0.87074
0.10073,-0.7167,0.25547
0.097808,-0.71865,2.8404
-0.083647,0.69275,2.2367
-0.091302,0.72071,1.7733
-0.082034,0.72198,-0.135
0.084503,-0.71366,2.0579
-0.094954,0.70176,1.0105
0.075636,-0.71346,2.2693
0.061747,-0.71037,0.077123
0.094887,-0.71179,1.2599
-0.094793,0.69131,3.6016
0.0551,-0.71887,2.2098
-0.082742,0.71668,0.78184
