9,3,0,0,0
9,4,0,0,0
9,5,1,0,0
9,4,0,0,0
9,1,0,0,0
9,3,0,0,0
9,4,1,0,0
9,2,0,0,0
9,5,0,0,0
9,3,0,0,0
9,3,0,0,0
9,3,0,0,0
9,3,1,0,0
9,3,0,0,0
9,3,0,0,0
9,1,0,0,0
9,5,2,0,0
8,2,0,0,0
7,4,0,0,0
9,1,0,0,0
8,2,0,0,0
9,5,0,0,0
9,4,0,0,0
9,4,0,0,0
9,2,0,0,0
9,4,0,0,0
8,2,0,0,0
9,1,1,0,0
9,2,0,0,0
9,5,0,0,0
9,4,1,0,0
8,5,1,0,0
9,4,0,0,0
9,6,0,0,0
9,4,0,0,0
8,3,1,0,0
9,4,0,0,0
8,3,0,0,0
9,3,1,0,0
9,1,0,0,0
9,6,1,0,0
9,5,2,0,0
9,4,0,0,0
9,3,1,0,0
8,4,0,0,0
9,5,0,0,0
8,3,0,0,0
9,5,2,0,0
8,3,0,0,0
8,2,0,0,0
