0.05128,0.63023,-0.9149
0.02267,-0.69402,-1.0123
0.0020484,-0.68241,-0.99667
-0.026162,0.6989,-1.015
1.6831,-0.79409,-0.21159
-0.026987,0.7374,-1.0093
-0.040125,0.73381,-1.0171
-0.042566,0.65046,-0.99679
0.0072996,-0.66998,-0.99422
0.19664,-0.79459,-0.93566
-0.13563,0.6322,-0.97261
-0.026382,0.79148,-0.95414
-0.10375,0.74419,-1.0228
0.11244,-0.83981,-0.87564
0.26618,-0.75639,-0.90755
-0.073985,0.68907,-1.0266
-0.050638,0.73097,-1.0221
1.716,-0.79879,-0.21392
-1.7167,0.79571,-0.21378
0.16718,-0.70082,-1.0067
-0.04194,0.68087,-1.0162
0.073153,-0.68539,-1.0251
0.10107,-0.71462,-1.0311
-0.058912,-0.75745,-0.91977
0.053806,-0.76867,-0.99678
0.19345,-0.61006,-0.90589
-0.18847,0.73517,-0.99256
0.16645,-0.67692,-0.99647
0.12572,-0.72517,-1.0258
-0.069507,-0.79603,-0.85394
0.13542,-0.72917,-1.0221
-0.061063,0.71651,-1.0282
-0.10165,0.70911,-1.0309
0.19576,-0.72928,-0.98848
-0.096572,0.72599,-1.0301
-1.6987,0.79042,-0.2149
0.20156,-0.70844,-0.98372
0.0057255,-0.6802,-0.99819
0.108,-0.76128,-1.0105
-0.042949,0.87827,-0.73581
0.11466,-0.59862,-0.93614
0.10453,-0.76492,-1.0075
0.23736,-0.75898,-0.93826
1.6087,0.56255,2.1044
0.17528,-0.54763,-0.81491
0.02671,-0.63573,-0.97739
0.10739,-0.7817,-0.98877
0.0090354,-0.61312,-0.94362
-0.10141,0.66667,-1.0144
-0.089046,0.71418,-1.0316
