0.085999,-0.71026,-1.0315
0.0051133,-0.77246,-0.96645
-0.14202,0.76451,-1.0002
1.7099,-0.82716,-0.20407
0.16504,-0.69566,-1.0064
0.060962,-0.73154,-1.0248
0.080842,-0.66536,-1.0146
-1.7008,0.79338,-0.21532
0.031761,-0.67226,-1.0081
-0.10325,0.77433,-0.99787
0.08564,-0.71514,-1.0315
0.039012,0.67906,-0.96138
1.6072,0.56401,2.1043
0.077617,-0.71124,-1.031
0.077664,-0.70138,-1.0302
-0.075905,0.69515,-1.0287
-0.12885,0.72342,-1.0252
-0.069077,0.67382,-1.0191
-0.056415,0.76904,-0.99725
0.13204,-0.75967,-1.0074
-0.12198,0.72318,-1.027
0.036754,-0.69068,-1.0179
-0.076726,0.61907,-0.96949
1.7176,-0.80019,-0.21341
-0.12774,0.77595,-0.99271
0.0096238,-0.70517,-1.0064
0.0071203,0.6833,-0.99055
0.022702,-0.80177,-0.93454
0.089415,-0.71956,-1.0312
-0.058648,0.67115,-1.0158
-0.092524,0.69201,-1.0282
-0.090397,0.72164,-1.031
-0.14184,0.75626,-1.0069
-0.11013,0.72754,-1.0285
0.074569,-0.71865,-1.0303
0.083959,-0.71474,-1.0314
0.073799,-0.70263,-1.03
-0.14618,0.67837,-1.0083
-0.089938,0.68856,-1.027
-0.16461,0.7052,-1.0092
-0.085193,0.70636,-1.0313
0.12499,-0.73658,-1.0228
-0.086775,0.70638,-1.0313
0.084209,-0.70316,-1.0308
-0.089838,0.74763,-1.0211
0.081143,-0.71545,-1.0312
-0.092163,0.73831,-1.0261
-0.09671,0.74412,-1.0232
-0.063209,0.71533,-1.0287
0.089528,-0.71318,-1.0316
