3.5961,-1.7312,0.20604
3.0752,2.0099,0.23131
3.6289,-1.7377,0.30953
3.5435,-1.8561,0.08976
3.5099,-1.7025,0.49657
-3.7615,-3.3075,0.05674
3.609,-1.7943,0.082522
-2.8567,3.1535,0.1066
-3.785,-3.3256,0.075472
3.5401,-1.773,0.15794
-2.7977,3.1975,0.18227
3.5714,-1.8702,0.017982
-2.8379,3.1548,0.056551
-3.7877,-3.3226,0.063955
-2.7553,3.0824,0.1707
-2.8548,3.0969,0.13038
-3.7802,-3.2898,0.00183
-2.8436,3.2023,0.25233
3.579,-2.0094,0.42047
2.9339,1.9877,0.17684
-2.8017,3.148,0.011674
2.9223,1.9416,0.36391
-3.7547,-3.2325,0.11171
3.0186,1.9096,0.11248
-2.7404,3.161,0.17188
-2.7076,3.1388,0.30169
-4.0874,-2.933,13.869
3.5724,-1.8149,0.020715
-3.784,-3.3334,0.10765
-3.8409,-3.3281,0.23531
-2.8366,3.0912,0.097982
2.9674,1.92,0.19526
3.0035,2.0915,0.15554
-2.8108,3.1785,0.09164
3.5145,-1.6948,0.49328
-3.6983,-3.3764,0.98011
-3.7787,-3.3119,0.037179
3.4979,-1.9166,0.49382
-3.8225,-3.3474,0.21579
-3.8098,-3.2604,0.097015
3.02,2.0511,0.081033
3.0073,1.9801,0.0057391
-3.7834,-3.3168,0.047404
2.9814,1.984,0.022979
-3.7454,-3.2667,0.062544
3.5043,-1.7652,0.37945
3.5825,-1.8427,0.00054636
3.004,2.093,0.16142
-3.728,-3.2467,0.15657
-3.7773,-3.2863,0.00082423
